Experiment,time[h],VCD,Glc,Gln,Amm,Lac,reactor_temperature,pH,reactor_volume,disc_volume_feed,disc_Glc_feed_g,disc_Gln_feed_g,conti_volume_feed,conti_glucose_feed_g,conti_glutamine_feed_g,stirring_rate,inital_volume,total_run_time
75,0.0,0.30922509485140814,32.578305991430895,6.075336887832263,0.1,0.1,36.00877415070817,6.902824666025258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,24.0,0.5638632677593909,30.238331428454714,4.81539452262109,1.220792371106699,2.9781687124607013,36.00877415070817,6.902824666025258,0.9499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,48.0,0.8553772761448555,26.910361702975518,3.6614911028564205,2.178450364233591,7.071571474800109,36.00877415070817,6.902824666025258,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,72.0,1.1356222385467358,22.77443043800218,2.6309163113771783,2.9692747171930622,12.158766930717318,36.00877415070817,6.902824666025258,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,96.0,1.2987273993403439,24.69100120422617,4.376019690061063,3.927234240763217,17.028410373359716,36.00877415070817,6.902824666025258,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,120.0,1.3587619392288939,26.52576154894743,5.782298736952267,5.068960261063868,21.597179218611696,36.00877415070817,6.902824666025258,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,144.0,1.317977102826114,28.5879559044286,6.9487535232892,6.324735148983167,25.50700844900349,36.00877415070817,6.902824666025258,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,168.0,1.202212391232969,31.043363432450704,7.936615621493232,7.653176072680519,28.57505612785695,36.00877415070817,6.902824666025258,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,192.0,1.0438221383700814,33.93943389154816,8.782916106564041,9.028988744698243,30.762855127136575,36.00877415070817,6.890551184992295,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,216.0,0.8700151525457003,37.269844671743044,9.514681171450249,10.43253259077522,32.09697299457919,36.00877415070817,6.890551184992295,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,240.0,0.702591701187319,40.928702018356354,10.142237584027281,11.854077962704842,32.725405856044766,36.00877415070817,6.890551184992295,0.8999999999999999,0.05,6.921047768342371,2.957069829062265,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,264.0,0.5528565460650334,44.82480231922182,10.678253477807681,13.281563298806594,32.777095028346864,35.92193372117102,6.890551184992295,0.85,0.0,0.0,0.0,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,288.0,0.4459726583020534,43.64767199243607,8.876568944369831,15.00609147972756,34.22496533029334,35.92193372117102,6.890551184992295,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,153.76501751061042,1.0,336.0
75,312.0,0.35206722419392755,42.7338617946754,7.386522925125871,16.436888211623465,35.34895187353896,35.92193372117102,6.890551184992295,0.7499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,153.76501751061042,1.0,336.0
